GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),
Wed Jun 06 17:37:55 MDT 2018,06-Jun-2018 17:37:54.196,-105.13179889,39.57269487,0.0,3.216,1746.5830078125,0.0,-1.8999023,4.7401886,8.6237335,0.043272246,
Wed Jun 06 17:37:56 MDT 2018,06-Jun-2018 17:37:55.181,-105.13179879,39.57269487,0.0,3.216,1746.58203125,0.0,-2.0434723,4.8095703,8.635696,0.047920525,
Wed Jun 06 17:37:57 MDT 2018,06-Jun-2018 17:37:56.179,-105.13179866,39.57269484,0.0,3.216,1746.57666015625,0.0,-2.0219421,4.82872,8.645264,0.042119157,
Wed Jun 06 17:37:58 MDT 2018,06-Jun-2018 17:37:57.180,-105.13179844,39.57269481,0.0,3.216,1746.59033203125,0.0,-1.9621124,4.7617188,8.707489,0.045813918,
Wed Jun 06 17:37:59 MDT 2018,06-Jun-2018 17:37:58.179,-105.1317982,39.57269486,0.0,3.216,1746.60595703125,0.0,-2.0434723,4.7641144,8.592621,0.04195839,
Wed Jun 06 17:38:00 MDT 2018,06-Jun-2018 17:37:59.179,-105.13179807,39.57269491,0.0,3.216,1746.6015625,0.0,-2.067398,5.190033,8.492126,0.037212055,
Wed Jun 06 17:38:01 MDT 2018,06-Jun-2018 17:38:00.178,-105.13179782,39.5726948,0.0,3.216,1746.623779296875,0.0,2.2588196,-3.5150604,10.987839,0.12682195,
Wed Jun 06 17:38:01 MDT 2018,06-Jun-2018 17:38:01.180,-105.13179782,39.5726948,0.0,3.216,1746.623779296875,0.0,1.5218353,-1.6366882,9.757935,0.039447963,
Wed Jun 06 17:38:01 MDT 2018,06-Jun-2018 17:38:02.179,-105.13179782,39.5726948,0.0,3.216,1746.623779296875,0.0,1.5074768,-1.6175537,9.8033905,0.043428957,
Wed Jun 06 17:38:01 MDT 2018,06-Jun-2018 17:38:03.179,-105.13179782,39.5726948,0.0,3.216,1746.623779296875,0.0,1.6151581,-1.7084808,9.927826,0.04342721,
Wed Jun 06 17:38:01 MDT 2018,06-Jun-2018 17:38:04.180,-105.13179782,39.5726948,0.0,3.216,1746.623779296875,0.0,1.5194397,-1.6988983,9.829712,0.047593176,
Wed Jun 06 17:38:01 MDT 2018,06-Jun-2018 17:38:05.180,-105.13179782,39.5726948,0.0,3.216,1746.623779296875,0.0,1.4739838,-1.7419739,9.729218,0.04140158,
Wed Jun 06 17:38:01 MDT 2018,06-Jun-2018 17:38:06.181,-105.13179782,39.5726948,0.0,3.216,1746.623779296875,0.0,1.557724,-1.701294,9.786652,0.04395634,
Wed Jun 06 17:38:01 MDT 2018,06-Jun-2018 17:38:07.181,-105.13179782,39.5726948,0.0,3.216,1746.623779296875,0.0,1.5146637,-1.6725769,9.765106,0.041438986,
Wed Jun 06 17:38:01 MDT 2018,06-Jun-2018 17:38:08.180,-105.13179782,39.5726948,0.0,3.216,1746.623779296875,0.0,1.5074768,-1.6988983,9.753143,0.04091886,
Wed Jun 06 17:38:01 MDT 2018,06-Jun-2018 17:38:09.184,-105.13179782,39.5726948,0.0,3.216,1746.623779296875,0.0,1.5194397,-1.689331,9.808182,0.041182358,
Wed Jun 06 17:38:01 MDT 2018,06-Jun-2018 17:38:10.180,-105.13179782,39.5726948,0.0,3.216,1746.623779296875,0.0,1.5170441,-1.689331,9.7986145,0.040642384,
Wed Jun 06 17:38:01 MDT 2018,06-Jun-2018 17:38:11.181,-105.13179782,39.5726948,0.0,3.216,1746.623779296875,0.0,1.5314026,-1.7108612,9.7005005,0.041159857,
Wed Jun 06 17:38:01 MDT 2018,06-Jun-2018 17:38:12.181,-105.13179782,39.5726948,0.0,3.216,1746.623779296875,0.0,1.5050812,-1.7036896,9.791428,0.043654382,
Wed Jun 06 17:38:01 MDT 2018,06-Jun-2018 17:38:13.180,-105.13179782,39.5726948,0.0,3.216,1746.623779296875,0.0,1.4763641,-1.6725769,9.765106,0.04007119,
Wed Jun 06 17:38:01 MDT 2018,06-Jun-2018 17:38:14.181,-105.13179782,39.5726948,0.0,3.216,1746.623779296875,0.0,1.5601196,-1.8783722,9.712463,0.039719544,
Wed Jun 06 17:38:01 MDT 2018,06-Jun-2018 17:38:15.184,-105.13179782,39.5726948,0.0,3.216,1746.623779296875,0.0,1.6654053,-1.931015,9.573685,0.038860727,
Wed Jun 06 17:38:01 MDT 2018,06-Jun-2018 17:38:16.182,-105.13179782,39.5726948,0.0,3.216,1746.623779296875,0.0,1.8185425,-2.2157593,9.674179,0.04255677,
Wed Jun 06 17:38:01 MDT 2018,06-Jun-2018 17:38:17.181,-105.13179782,39.5726948,0.0,3.216,1746.623779296875,0.0,1.0887299,-2.6153564,9.724426,0.042293597,
Wed Jun 06 17:38:01 MDT 2018,06-Jun-2018 17:38:18.180,-105.13179782,39.5726948,0.0,3.216,1746.623779296875,0.0,0.21774292,-2.5627136,9.786652,0.04880183,
Wed Jun 06 17:38:01 MDT 2018,06-Jun-2018 17:38:19.182,-105.13179782,39.5726948,0.0,3.216,1746.623779296875,0.0,-0.34217834,-1.524231,10.33699,0.06897594,
Wed Jun 06 17:38:01 MDT 2018,06-Jun-2018 17:38:20.179,-105.13179782,39.5726948,0.0,3.216,1746.623779296875,0.0,0.275177,-0.8638153,10.286743,0.07166201,
Wed Jun 06 17:38:01 MDT 2018,06-Jun-2018 17:38:21.181,-105.13179782,39.5726948,0.0,3.216,1746.623779296875,0.0,0.90448,-2.0841522,9.676575,0.04213115,
Wed Jun 06 17:38:23 MDT 2018,06-Jun-2018 17:38:22.179,-105.13178668,39.5726896,0.0,6.432,1747.863037109375,0.0,0.90927124,-1.3304138,9.738785,0.02523905,
Wed Jun 06 17:38:24 MDT 2018,06-Jun-2018 17:38:23.179,-105.1317598,39.57269338,0.9,6.432,1751.97509765625,30.8,1.3351898,-0.22970581,9.846466,0.04928691,
Wed Jun 06 17:38:25 MDT 2018,06-Jun-2018 17:38:24.180,-105.13172779,39.57270791,2.09,5.36,1755.109375,35.9,1.1820526,-1.8951111,9.827316,0.04631275,
Wed Jun 06 17:38:26 MDT 2018,06-Jun-2018 17:38:25.179,-105.13161698,39.57275655,3.23,4.288,1769.36181640625,39.5,0.9882355,-2.074585,9.6263275,0.040010765,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:26.180,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,1.1724854,-2.5962067,9.812973,0.060599744,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:27.180,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,1.1964111,-2.4358978,9.667007,0.0403211,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:28.180,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,1.7204437,-2.526825,9.521042,0.038342535,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:29.179,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,1.9932251,-2.3377838,9.408585,0.039600536,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:30.179,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,2.4047852,-3.1633148,9.2482605,0.045073092,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:31.180,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,1.4763641,-3.048462,9.793823,0.042608052,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:32.180,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,1.1724854,-3.0221405,9.2482605,0.050617438,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:33.181,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,0.65563965,-2.3330078,9.590439,0.02734667,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:34.180,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,-0.021530151,-2.7756805,9.652649,0.056446478,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:35.178,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,-0.48095703,-2.658432,9.635895,0.06331599,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:36.179,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,0.5168457,-2.2085724,9.990036,0.06327134,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:37.181,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,0.46899414,-2.399994,9.882355,0.05675894,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:38.182,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,1.138977,-2.3306122,9.250656,0.021780482,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:39.179,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,0.8518524,-2.7397766,9.468399,0.027518213,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:40.179,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,1.0097656,-3.3068848,9.291336,0.048443597,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:41.180,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,1.0887299,-2.4693909,9.51387,0.046723634,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:42.179,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,1.7419739,-1.3926239,9.564117,0.020090997,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:43.183,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,2.9981995,-2.0362854,9.74118,0.041663393,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:44.181,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,3.3834534,-1.3304138,9.731613,0.092628784,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:45.179,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,2.148758,-0.2033844,10.370499,0.0987882,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:46.181,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,1.409378,-2.079361,8.958725,0.04642727,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:47.181,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,1.306488,-1.6127625,9.832108,0.036443047,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:48.181,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,1.1246338,-0.79441833,10.100098,0.047157653,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:49.183,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,1.1030884,-1.0049896,9.322433,-0.018603444,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:50.180,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,1.2107697,-1.306488,10.33699,0.045811404,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:51.182,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,1.146164,-1.7324066,9.475586,0.036675613,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:52.181,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,1.2251282,-2.4741821,9.6957245,0.044793848,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:53.180,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,1.1102753,-2.1966095,10.305893,0.04159034,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:54.181,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,1.4117584,-2.9431763,12.131607,0.054611206,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:55.179,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,1.3232269,-2.251648,9.540192,0.027278602,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:56.180,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,1.2801666,-1.9094696,9.870392,0.028397668,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:57.180,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,1.277771,-2.5339966,10.674377,0.14491099,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:58.179,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,1.5696869,-3.242279,9.482758,0.066438355,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:38:59.179,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,1.799408,-2.5411835,9.205185,0.044961028,
Wed Jun 06 17:38:27 MDT 2018,06-Jun-2018 17:39:00.179,-105.13159307,39.572782,3.71,4.288,1768.37353515625,41.2,2.2037964,-3.1298065,10.545166,0.031412788,
Wed Jun 06 17:39:02 MDT 2018,06-Jun-2018 17:39:01.179,-105.12931791,39.57158437,13.28,9.648001,1757.8955078125,138.8,1.8089752,-2.6153564,8.748154,0.03434949,
Wed Jun 06 17:39:03 MDT 2018,06-Jun-2018 17:39:02.179,-105.12923379,39.57149831,13.52,6.432,1756.389404296875,137.7,1.7491608,-4.146759,9.585648,0.09847075,
Wed Jun 06 17:39:04 MDT 2018,06-Jun-2018 17:39:03.179,-105.12912399,39.57142011,12.68,4.288,1755.76953125,138.4,1.8903351,-4.1443634,9.59761,0.06920734,
Wed Jun 06 17:39:05 MDT 2018,06-Jun-2018 17:39:04.179,-105.12904247,39.57135544,10.97,4.288,1757.026123046875,138.9,1.7802582,-2.8881378,9.705292,0.029577937,
Wed Jun 06 17:39:06 MDT 2018,06-Jun-2018 17:39:05.179,-105.12896432,39.57128994,9.73,3.216,1756.9951171875,139.6,1.8017883,-3.8141632,9.128616,0.045279164,
Wed Jun 06 17:39:07 MDT 2018,06-Jun-2018 17:39:06.179,-105.12889707,39.57123998,8.65,3.216,1756.71240234375,139.9,0.35891724,-4.5224304,9.133408,0.058557093,
Wed Jun 06 17:39:08 MDT 2018,06-Jun-2018 17:39:07.178,-105.12885529,39.57119968,7.11,3.216,1754.35595703125,133.5,-1.277771,-3.7710876,9.956543,0.09493995,
Wed Jun 06 17:39:09 MDT 2018,06-Jun-2018 17:39:08.179,-105.12878544,39.57116332,7.53,3.216,1751.5546875,134.4,-0.7537384,-3.0771637,9.461227,0.036081374,
Wed Jun 06 17:39:10 MDT 2018,06-Jun-2018 17:39:09.179,-105.1287011,39.5711812,6.63,3.216,1750.88818359375,89.1,-1.5673065,-2.4646149,10.896912,0.09335273,
Wed Jun 06 17:39:11 MDT 2018,06-Jun-2018 17:39:10.179,-105.1286172,39.57119808,6.97,3.216,1750.46923828125,81.9,-1.8209381,-0.74894714,9.375076,-0.004485965,
Wed Jun 06 17:39:12 MDT 2018,06-Jun-2018 17:39:11.180,-105.12855802,39.57123631,6.74,3.216,1749.876953125,65.1,0.33259583,-0.110076904,10.322632,0.0549679,
Wed Jun 06 17:39:13 MDT 2018,06-Jun-2018 17:39:12.179,-105.12848084,39.57128691,9.1,3.216,1748.75,52.7,-0.44984436,-1.696518,9.894318,0.07562522,
Wed Jun 06 17:39:14 MDT 2018,06-Jun-2018 17:39:13.180,-105.12838345,39.57134215,9.73,3.216,1748.757568359375,53.7,0.36610413,-2.141571,9.858429,0.048051655,
Wed Jun 06 17:39:15 MDT 2018,06-Jun-2018 17:39:14.180,-105.12829271,39.57139136,9.46,3.216,1749.378173828125,55.4,0.5240326,-2.3665009,9.793823,0.045701116,
Wed Jun 06 17:39:16 MDT 2018,06-Jun-2018 17:39:15.179,-105.12820797,39.57144118,8.37,4.288,1748.33349609375,53.9,-0.01675415,-2.4191437,9.724426,0.040491164,
Wed Jun 06 17:39:17 MDT 2018,06-Jun-2018 17:39:16.179,-105.12813172,39.5714839,7.26,3.216,1748.275390625,52.6,0.30867004,-2.5052795,9.521042,0.039094932,
Wed Jun 06 17:39:18 MDT 2018,06-Jun-2018 17:39:17.180,-105.1280693,39.57151724,6.08,3.216,1748.3212890625,54.8,0.72024536,-2.0650024,9.954147,0.036466718,
Wed Jun 06 17:39:19 MDT 2018,06-Jun-2018 17:39:18.181,-105.12800957,39.5715501,5.62,3.216,1748.218994140625,51.6,-0.028717041,-2.6799622,9.590439,0.060288474,
Wed Jun 06 17:39:20 MDT 2018,06-Jun-2018 17:39:19.181,-105.12795954,39.57157551,4.64,3.216,1747.576171875,53.8,-0.21057129,-2.0697937,10.097717,0.048392825,
Wed Jun 06 17:39:21 MDT 2018,06-Jun-2018 17:39:20.180,-105.12793074,39.57160027,3.15,3.216,1748.91259765625,51.9,0.4139557,-1.3686981,9.717255,0.036556046,
Wed Jun 06 17:39:22 MDT 2018,06-Jun-2018 17:39:21.180,-105.12790092,39.57161908,3.13,3.216,1748.7353515625,54.5,2.2947235,-1.2897339,11.05484,0.0413512,
Wed Jun 06 17:39:23 MDT 2018,06-Jun-2018 17:39:22.179,-105.12785681,39.57162895,3.99,3.216,1749.54736328125,73.4,4.759323,-0.5790558,9.968506,0.14657754,
Wed Jun 06 17:39:24 MDT 2018,06-Jun-2018 17:39:23.180,-105.12779944,39.57160108,5.14,3.216,1747.84326171875,112.8,2.6033936,-0.30867004,9.992432,0.0946352,
Wed Jun 06 17:39:25 MDT 2018,06-Jun-2018 17:39:24.179,-105.12774775,39.57155232,7.06,3.216,1747.73828125,137.4,1.2897339,-2.2133636,9.698105,0.054936886,
Wed Jun 06 17:39:26 MDT 2018,06-Jun-2018 17:39:25.179,-105.1276933,39.57149747,8.15,3.216,1748.287109375,139.4,0.9714813,-0.52163696,10.243668,0.06923896,
Wed Jun 06 17:39:27 MDT 2018,06-Jun-2018 17:39:26.180,-105.12762038,39.5714296,9.77,3.216,1748.17138671875,138.9,0.63648987,0.100494385,10.502106,0.08129673,
Wed Jun 06 17:39:28 MDT 2018,06-Jun-2018 17:39:27.179,-105.12752345,39.57134627,12.48,3.216,1747.9736328125,137.9,0.1268158,-0.1603241,10.3537445,0.08935851,
Wed Jun 06 17:39:29 MDT 2018,06-Jun-2018 17:39:28.179,-105.12740621,39.57125056,14.56,3.216,1747.6455078125,136.3,0.35891724,-2.514862,9.621536,0.03339821,
Wed Jun 06 17:39:30 MDT 2018,06-Jun-2018 17:39:29.180,-105.1272816,39.57115877,15.19,3.216,1747.771484375,133.9,0.7034912,-1.2969055,10.236496,0.042195417,
Wed Jun 06 17:39:31 MDT 2018,06-Jun-2018 17:39:30.179,-105.12713832,39.57106263,16.33,3.216,1747.81591796875,131.7,0.26081848,-0.8949127,9.937393,0.06450736,
Wed Jun 06 17:39:31 MDT 2018,06-Jun-2018 17:39:31.180,-105.12713832,39.57106263,16.33,3.216,1747.81591796875,131.7,0.38523865,-0.99780273,10.210175,0.047896538,
Wed Jun 06 17:39:31 MDT 2018,06-Jun-2018 17:39:32.179,-105.12713832,39.57106263,16.33,3.216,1747.81591796875,131.7,0.39482117,-2.4071808,10.29631,0.09762627,
Wed Jun 06 17:39:31 MDT 2018,06-Jun-2018 17:39:33.179,-105.12713832,39.57106263,16.33,3.216,1747.81591796875,131.7,0.035888672,-2.239685,10.841873,0.045462266,
Wed Jun 06 17:39:31 MDT 2018,06-Jun-2018 17:39:34.179,-105.12713832,39.57106263,16.33,3.216,1747.81591796875,131.7,0.086135864,-2.239685,9.5282135,0.036647998,
Wed Jun 06 17:39:31 MDT 2018,06-Jun-2018 17:39:35.180,-105.12713832,39.57106263,16.33,3.216,1747.81591796875,131.7,0.3517456,-2.4885406,9.891922,0.0593881,
Wed Jun 06 17:39:31 MDT 2018,06-Jun-2018 17:39:36.179,-105.12713832,39.57106263,16.33,3.216,1747.81591796875,131.7,0.29670715,-3.3068848,9.521042,0.046863377,
Wed Jun 06 17:39:31 MDT 2018,06-Jun-2018 17:39:37.179,-105.12713832,39.57106263,16.33,3.216,1747.81591796875,131.7,0.35653687,-2.7900238,9.913467,0.06326396,
Wed Jun 06 17:39:31 MDT 2018,06-Jun-2018 17:39:38.179,-105.12713832,39.57106263,16.33,3.216,1747.81591796875,131.7,0.66041565,-2.9814606,10.56192,0.067294374,
Wed Jun 06 17:39:31 MDT 2018,06-Jun-2018 17:39:39.181,-105.12713832,39.57106263,16.33,3.216,1747.81591796875,131.7,0.44984436,-3.069992,9.372681,0.025412858,
Wed Jun 06 17:39:31 MDT 2018,06-Jun-2018 17:39:40.179,-105.12713832,39.57106263,16.33,3.216,1747.81591796875,131.7,0.19381714,-2.8426666,9.86322,0.054271016,
Wed Jun 06 17:39:31 MDT 2018,06-Jun-2018 17:39:41.181,-105.12713832,39.57106263,16.33,3.216,1747.81591796875,131.7,0.39482117,-2.9335938,9.674179,0.018743254,
Wed Jun 06 17:39:31 MDT 2018,06-Jun-2018 17:39:42.180,-105.12713832,39.57106263,16.33,3.216,1747.81591796875,131.7,0.3254242,-2.7876434,10.128815,0.090402424,
Wed Jun 06 17:39:31 MDT 2018,06-Jun-2018 17:39:43.179,-105.12713832,39.57106263,16.33,3.216,1747.81591796875,131.7,0.9834442,-2.567505,9.458832,0.036041353,
Wed Jun 06 17:39:31 MDT 2018,06-Jun-2018 17:39:44.179,-105.12713832,39.57106263,16.33,3.216,1747.81591796875,131.7,1.1533356,-2.5770721,9.832108,0.030945811,
Wed Jun 06 17:39:31 MDT 2018,06-Jun-2018 17:39:45.180,-105.12713832,39.57106263,16.33,3.216,1747.81591796875,131.7,0.65802,-2.7182465,9.590439,0.023807874,
Wed Jun 06 17:39:31 MDT 2018,06-Jun-2018 17:39:46.180,-105.12713832,39.57106263,16.33,3.216,1747.81591796875,131.7,0.72262573,-2.5363922,9.482758,-0.0025444168,
Wed Jun 06 17:39:31 MDT 2018,06-Jun-2018 17:39:47.179,-105.12713832,39.57106263,16.33,3.216,1747.81591796875,131.7,0.17228699,-2.5531464,9.650253,0.036713302,
Wed Jun 06 17:39:31 MDT 2018,06-Jun-2018 17:39:48.180,-105.12713832,39.57106263,16.33,3.216,1747.81591796875,131.7,0.52163696,-2.4430695,9.652649,0.035378516,
Wed Jun 06 17:39:31 MDT 2018,06-Jun-2018 17:39:49.180,-105.12713832,39.57106263,16.33,3.216,1747.81591796875,131.7,0.72024536,-2.4502563,9.729218,0.036110435,
Wed Jun 06 17:39:31 MDT 2018,06-Jun-2018 17:39:50.180,-105.12713832,39.57106263,16.33,3.216,1747.81591796875,131.7,0.59580994,-2.1248322,9.927826,0.055722825,
Wed Jun 06 17:39:31 MDT 2018,06-Jun-2018 17:39:51.179,-105.12713832,39.57106263,16.33,3.216,1747.81591796875,131.7,0.5288086,-2.009964,9.891922,0.04936725,
Wed Jun 06 17:39:31 MDT 2018,06-Jun-2018 17:39:52.180,-105.12713832,39.57106263,16.33,3.216,1747.81591796875,131.7,0.5862427,-2.0937195,9.722046,0.026750704,
Wed Jun 06 17:39:54 MDT 2018,06-Jun-2018 17:39:53.179,-105.12250384,39.56982219,17.78,10.72,1724.062744140625,98.4,0.8542328,-2.9742737,9.82254,0.023101658,
Wed Jun 06 17:39:55 MDT 2018,06-Jun-2018 17:39:54.180,-105.12225592,39.56979524,17.9,7.504,1730.4267578125,98.7,0.44267273,-2.909668,9.856033,0.06753045,
Wed Jun 06 17:39:56 MDT 2018,06-Jun-2018 17:39:55.179,-105.1220443,39.5697652,17.45,4.288,1734.169189453125,98.5,0.7130585,-2.6273193,9.985245,0.052623134,
Wed Jun 06 17:39:57 MDT 2018,06-Jun-2018 17:39:56.179,-105.12181515,39.56973701,17.31,4.288,1737.86962890625,98.3,0.53359985,-2.3856506,9.94696,0.055444837,
Wed Jun 06 17:39:58 MDT 2018,06-Jun-2018 17:39:57.179,-105.12160849,39.56971402,17.3,3.216,1739.902099609375,98.5,0.5312042,-2.297104,9.913467,0.042849798,
Wed Jun 06 17:39:59 MDT 2018,06-Jun-2018 17:39:58.180,-105.12139293,39.56969059,17.43,3.216,1740.6953125,98.6,0.45703125,-2.182251,9.169296,-0.01907581,
Wed Jun 06 17:40:00 MDT 2018,06-Jun-2018 17:39:59.181,-105.12118675,39.56966485,17.56,3.216,1740.74169921875,98.8,0.8661957,-2.297104,10.00679,0.04099251,
Wed Jun 06 17:40:01 MDT 2018,06-Jun-2018 17:40:00.180,-105.12097544,39.56963618,17.74,3.216,1741.797119140625,98.8,0.5694885,-2.3569336,10.088135,-0.017110055,
Wed Jun 06 17:40:02 MDT 2018,06-Jun-2018 17:40:01.178,-105.12076021,39.5696098,17.86,3.216,1742.0654296875,98.6,0.68673706,-2.2301178,9.47319,0.013531029,
Wed Jun 06 17:40:03 MDT 2018,06-Jun-2018 17:40:02.180,-105.12054797,39.56958743,17.96,3.216,1742.944091796875,97.6,-0.009567261,-2.3736877,9.96611,0.07885456,
Wed Jun 06 17:40:04 MDT 2018,06-Jun-2018 17:40:03.178,-105.12034351,39.56957002,18.2,3.216,1742.5751953125,96.9,0.43070984,-2.5531464,10.420746,0.031004945,
Wed Jun 06 17:40:05 MDT 2018,06-Jun-2018 17:40:04.180,-105.12013062,39.56955469,18.45,3.216,1742.656982421875,95.2,0.102890015,-2.3306122,9.176468,-0.01582539,
Wed Jun 06 17:40:06 MDT 2018,06-Jun-2018 17:40:05.181,-105.11992212,39.56954316,18.71,3.216,1741.407958984375,93.7,0.17228699,-2.6153564,10.712662,0.1005176,
Wed Jun 06 17:40:07 MDT 2018,06-Jun-2018 17:40:06.181,-105.11970843,39.56953664,18.97,3.216,1739.60302734375,92.2,-0.026321411,-2.5339966,9.413361,0.06305553,
Wed Jun 06 17:40:08 MDT 2018,06-Jun-2018 17:40:07.180,-105.11948754,39.56953088,19.11,3.216,1736.62060546875,90.5,1.0576324,-2.5627136,10.248459,0.04843797,
Wed Jun 06 17:40:09 MDT 2018,06-Jun-2018 17:40:08.180,-105.11926745,39.56953547,19.31,3.216,1736.07470703125,89.9,1.0289154,-2.5052795,9.358322,0.012103438,
Wed Jun 06 17:40:10 MDT 2018,06-Jun-2018 17:40:09.180,-105.1190397,39.56953417,19.37,3.216,1735.865234375,90.3,0.5144501,-2.4191437,9.973282,0.05625372,
Wed Jun 06 17:40:11 MDT 2018,06-Jun-2018 17:40:10.180,-105.1188146,39.56953714,19.45,3.216,1735.73974609375,90.8,0.32781982,-2.399994,9.190826,0.023298508,
Wed Jun 06 17:40:12 MDT 2018,06-Jun-2018 17:40:11.178,-105.11860819,39.56953824,19.41,3.216,1732.145751953125,90.6,0.50727844,-2.5531464,9.913467,0.063803494,
Wed Jun 06 17:40:13 MDT 2018,06-Jun-2018 17:40:12.179,-105.11839074,39.56954142,19.8,3.216,1732.17626953125,88.3,0.44984436,-2.8163452,9.609573,0.02859557,
Wed Jun 06 17:40:14 MDT 2018,06-Jun-2018 17:40:13.180,-105.11816232,39.5695377,19.4,3.216,1731.32421875,89.2,0.5312042,-2.4526367,8.855835,0.033017848,
Wed Jun 06 17:40:15 MDT 2018,06-Jun-2018 17:40:14.180,-105.11794309,39.56953258,19.04,3.216,1731.2587890625,90.3,0.49771118,-2.2660065,9.714859,0.058255553,
Wed Jun 06 17:40:16 MDT 2018,06-Jun-2018 17:40:15.179,-105.11771726,39.5695298,19.17,3.216,1730.792724609375,89.5,0.83987427,-2.4646149,11.105087,0.18171722,
Wed Jun 06 17:40:17 MDT 2018,06-Jun-2018 17:40:16.179,-105.1174903,39.56953441,19.46,3.216,1730.09521484375,90.0,0.94277954,-2.3928223,9.899109,0.04972007,
Wed Jun 06 17:40:18 MDT 2018,06-Jun-2018 17:40:17.180,-105.1172601,39.56953979,19.55,3.216,1730.759765625,90.2,0.93559265,-2.4358978,10.269989,0.09144891,
